RegID,CatID,Cat,Venue,Laps,Course,Grade,Rank,Lap1,Lap2,Lap3,LapAvg,Final,T0,SeriesRank,SeriesPoints
100438562,402,Novice 6-8th Grade Female,Addison,3,Beginner,6,24,1001.23,1166.55,1201.52,1124.51,3373.53,47100.04,21,1014
100439748,203,Junior Varsity Female,Addison,2,Advanced,10,17,2041.77,2193.35,,2119.56,4239.13,38400.33,17,1499
100443048,301,Novice 10-12th Grade Male,Addison,3,Beginner,11,8,820.12,836.73,843.93,834.34,2503.04,43200.12,11,1375
100443121,402,Novice 6-8th Grade Female,Addison,3,Beginner,6,26,1055.74,1226.58,1203.42,1163.81,3491.43,47100.04,22,1002
100443534,203,Junior Varsity Female,Addison,2,Advanced,10,5,1782.03,1826.64,,1806.23,3612.47,38400.33,7,1733
100443536,202,Junior Varsity 11-12th Grade Male,Addison,2,Advanced,12,39,1809.26,1936.72,,1876.51,3753.02,38149.36,50,479
100443554,301,Novice 10-12th Grade Male,Addison,3,Beginner,10,12,831.53,886.82,882.11,867.53,2602.59,43200.12,8,1392
100443688,301,Novice 10-12th Grade Male,Addison,3,Beginner,10,3,758.43,810.65,792.86,787.98,2363.94,43200.12,2,1598
100454636,201,Junior Varsity 9-10th Grade Male,Addison,2,Advanced,10,26,1664.59,1743.5,,1706.52,3413.05,37800,25,1394
100454711,402,Novice 6-8th Grade Female,Addison,3,Beginner,7,21,1001.82,1066.61,1083.6,1051.88,3155.65,47100.04,17,1082
100454718,503,Novice 6th Grade Male,Addison,3,Beginner,6,19,925.57,1021.59,1072.8,1008.5,3025.5,50999.34,15,1080
100454723,701,Elementary 5th Grade Male,Addison,2,Beginner,5,7,940.4,944.99,,943.87,1887.75,53999.9,7,1070
100454727,801,Elementary 2nd-3rd Grade Male,Addison,1,Beginner,3,11,971.28,,,974.47,974.47,57620.95,12,812
100454761,801,Elementary 2nd-3rd Grade Male,Addison,1,Beginner,3,10,970.81,,,973.91,973.91,57620.95,14,783
100454898,503,Novice 6th Grade Male,Addison,3,Beginner,6,25,1010.36,1121.95,1243.27,1127.61,3382.83,50999.34,29,598
100455050,801,Elementary 2nd-3rd Grade Male,Addison,1,Beginner,2,37,1275.34,,,1282.31,1282.31,57620.95,31,693
100455056,801,Elementary 2nd-3rd Grade Male,Addison,1,Beginner,2,43,1505.83,,,1514.29,1514.29,57620.95,38,643
100455927,803,Elementary PreK-1st Grade Male,Addison,1,Beginner,0,10,1452.1,,,1457.86,1457.86,58211.3,10,825
100455938,202,Junior Varsity 11-12th Grade Male,Addison,2,Advanced,11,26,1731.42,1778.5,,1757.02,3514.05,38149.36,24,1364
100456379,302,Novice 9th Grade Male,Addison,3,Beginner,9,7,940.83,1007.74,977.6,976.28,2928.84,43500.36,5,1464
100456473,402,Novice 6-8th Grade Female,Addison,3,Beginner,6,29,1246.56,1538.94,1604.3,1465.44,4396.32,47100.04,29,574
100456477,802,Elementary 2nd-3rd Grade Female,Addison,1,Beginner,3,22,1595.09,,,1603.11,1603.11,57985.26,27,438
100456612,501,Novice 8th Grade Male,Addison,3,Beginner,8,31,1011.78,1103.09,1076.18,1065.35,3196.05,50400.29,17,1008
100456665,801,Elementary 2nd-3rd Grade Male,Addison,1,Beginner,2,26,1153.81,,,1159.91,1159.91,57620.95,24,734
100456826,301,Novice 10-12th Grade Male,Addison,3,Beginner,12,20,943.26,1020.42,963.37,977.18,2931.54,43200.12,16,1210
100456839,502,Novice 7th Grade Male,Addison,3,Beginner,7,12,865.28,914.78,915.68,899.89,2699.68,50699.88,15,1098
100456840,302,Novice 9th Grade Male,Addison,3,Beginner,9,3,877.01,907.05,883.96,890.15,2670.46,43500.36,2,1570
100457187,801,Elementary 2nd-3rd Grade Male,Addison,1,Beginner,2,21,1123.95,,,1129.02,1129.02,57620.95,23,735
100458193,501,Novice 8th Grade Male,Addison,3,Beginner,8,34,1120.04,1264.95,1219.78,1203.41,3610.25,50400.29,20,958
100458263,301,Novice 10-12th Grade Male,Addison,3,Beginner,12,13,826.94,891.18,882.23,868.39,2605.18,43200.12,22,766
100458418,302,Novice 9th Grade Male,Addison,3,Beginner,9,1,786.31,791.55,784.77,788.28,2364.85,43500.36,12,1589
100458526,201,Junior Varsity 9-10th Grade Male,Addison,2,Advanced,10,28,1612.27,1838.59,,1727.79,3455.59,37800,21,1418
100460115,103,Advanced Middle School Male,Addison,2,Advanced,8,10,1641.39,1653.96,,1649.83,3299.67,32905.1,12,1364
100460117,503,Novice 6th Grade Male,Addison,3,Beginner,6,6,868.07,869.24,884.1,875.31,2625.95,50999.34,7,1238
100460203,801,Elementary 2nd-3rd Grade Male,Addison,1,Beginner,3,4,890.58,,,892.77,892.77,57620.95,4,929
100460208,803,Elementary PreK-1st Grade Male,Addison,1,Beginner,1,4,1154.65,,,1158.7,1158.7,58211.3,5,907
100460307,501,Novice 8th Grade Male,Addison,3,Beginner,8,15,854.11,920.95,941.9,906.57,2719.72,50400.29,22,924
100460335,704,Elementary 4th Grade Female,Addison,2,Beginner,4,4,961.73,949.21,,957.3,1914.61,54979.28,5,1085
100460395,703,Elementary 4th Grade Male,Addison,2,Beginner,4,19,1100.54,1166.29,,1135.32,2270.65,54599.17,12,933
100460479,704,Elementary 4th Grade Female,Addison,2,Beginner,4,7,1044.51,1078.14,,1062.79,2125.58,54979.28,7,1039
100460572,803,Elementary PreK-1st Grade Male,Addison,1,Beginner,1,3,1154.55,,,1157.46,1157.46,58211.3,3,949
100460726,503,Novice 6th Grade Male,Addison,3,Beginner,6,31,1146.47,1284.92,1322.21,1253.58,3760.75,50999.34,33,564
100461158,802,Elementary 2nd-3rd Grade Female,Addison,1,Beginner,2,18,1480.26,,,1483.13,1483.13,57985.26,6,886
100461165,502,Novice 7th Grade Male,Addison,3,Beginner,7,-1,927.64,971.25,,951.08,1902.17,50699.88,19,1040
100461166,703,Elementary 4th Grade Male,Addison,2,Beginner,4,11,992.77,1085.95,,1041.29,2082.58,54599.17,15,920
100461169,801,Elementary 2nd-3rd Grade Male,Addison,1,Beginner,3,20,1118.68,,,1122.02,1122.02,57620.95,19,763
100461203,704,Elementary 4th Grade Female,Addison,2,Beginner,4,8,1092.34,1062.56,,1079.36,2158.72,54979.28,7,930
100461204,802,Elementary 2nd-3rd Grade Female,Addison,1,Beginner,2,14,1253.6,,,1259.09,1259.09,57985.26,11,796
100461273,202,Junior Varsity 11-12th Grade Male,Addison,2,Advanced,12,13,1576.19,1635.27,,1606.89,3213.78,38149.36,6,1712
100461279,201,Junior Varsity 9-10th Grade Male,Addison,2,Advanced,9,11,1533.48,1582.43,,1559.55,3119.11,37800,10,1652
100461390,501,Novice 8th Grade Male,Addison,3,Beginner,8,33,1138.04,1258.2,1162.69,1188.27,3564.83,50400.29,19,976
100461442,104,Advanced Middle School Female,Addison,2,Advanced,8,10,2181.03,2381.46,,2282.91,4565.83,33105.72,20,1438
100461878,803,Elementary PreK-1st Grade Male,Addison,1,Beginner,1,16,1649.56,,,1657.27,1657.27,58211.3,21,457
100461879,703,Elementary 4th Grade Male,Addison,2,Beginner,4,17,1091.96,1131.63,,1115.35,2230.71,54599.17,26,542
100462294,702,Elementary 5th Grade Female,Addison,2,Beginner,5,4,986.83,1056.28,,1023.07,2046.15,54299.99,3,1105
100462367,801,Elementary 2nd-3rd Grade Male,Addison,1,Beginner,3,7,960.98,,,964.67,964.67,57620.95,8,873
100462383,201,Junior Varsity 9-10th Grade Male,Addison,2,Advanced,10,22,1612.72,1700,,1658.38,3316.76,37800,19,1475
100462449,503,Novice 6th Grade Male,Addison,3,Beginner,6,27,1073.18,1172.37,1192.45,1148.54,3445.62,50999.34,31,584
100462450,503,Novice 6th Grade Male,Addison,3,Beginner,4,26,1071.91,1131.92,1198.46,1136.56,3409.7,50999.34,30,590
100462495,801,Elementary 2nd-3rd Grade Male,Addison,1,Beginner,3,45,1672.38,,,1682.49,1682.49,57620.95,65,124
100462518,202,Junior Varsity 11-12th Grade Male,Addison,2,Advanced,12,42,1891.69,1931.88,,1914.71,3829.43,38149.36,33,1189
100462720,701,Elementary 5th Grade Male,Addison,2,Beginner,5,3,889.73,907.4,,899.77,1799.55,53999.9,2,1130
100462776,201,Junior Varsity 9-10th Grade Male,Addison,2,Advanced,10,38,1769.69,1868.12,,1822.49,3644.99,37800,37,967
100462885,502,Novice 7th Grade Male,Addison,3,Beginner,7,26,929.96,948.25,1221.78,1034.55,3103.65,50699.88,18,1048
100463253,804,Elementary PreK-1st Grade Female,Addison,1,Beginner,1,5,1551.74,,,1555.43,1555.43,58500.01,3,911
100463352,201,Junior Varsity 9-10th Grade Male,Addison,2,Advanced,10,25,1647.08,1740.41,,1696.58,3393.17,37800,42,795
100463610,702,Elementary 5th Grade Female,Addison,2,Beginner,5,10,1063.5,1112.6,,1090.08,2180.17,54299.99,8,1017
100463694,703,Elementary 4th Grade Male,Addison,2,Beginner,4,24,1115.33,1252.94,,1187,2374.01,54599.17,35,166
100464004,503,Novice 6th Grade Male,Addison,3,Beginner,6,8,861.11,883.84,923.34,890.84,2672.52,50999.34,12,1174
100464397,801,Elementary 2nd-3rd Grade Male,Addison,1,Beginner,2,29,1180.61,,,1186.09,1186.09,57620.95,32,685
100464427,203,Junior Varsity Female,Addison,2,Advanced,10,15,1938.45,2035.63,,1989.61,3979.23,38400.33,16,1532
100464786,701,Elementary 5th Grade Male,Addison,2,Beginner,5,6,897.86,952.05,,926.18,1852.36,53999.9,3,1110
100464787,501,Novice 8th Grade Male,Addison,3,Beginner,8,29,926.58,1011.3,1035.44,992.64,2977.94,50400.29,15,1018
100464983,201,Junior Varsity 9-10th Grade Male,Addison,2,Advanced,10,41,1870.77,2023,,1949.82,3899.64,37800,43,476
100465005,701,Elementary 5th Grade Male,Addison,2,Beginner,5,14,1029.46,1133.64,,1083.65,2167.3,53999.9,13,910
100465006,701,Elementary 5th Grade Male,Addison,2,Beginner,5,20,1087.28,1125.3,,1108.42,2216.84,53999.9,18,714
100465007,801,Elementary 2nd-3rd Grade Male,Addison,1,Beginner,3,12,990.26,,,994.58,994.58,57620.95,15,777
100465627,704,Elementary 4th Grade Female,Addison,2,Beginner,4,14,1358.27,1360.29,,1361.87,2723.74,54979.28,13,924
100465829,801,Elementary 2nd-3rd Grade Male,Addison,1,Beginner,3,46,1975.31,,,1982.09,1982.09,57620.95,52,362
100466244,503,Novice 6th Grade Male,Addison,3,Beginner,6,10,872.97,910.21,944.71,910.92,2732.78,50999.34,24,893
100466536,702,Elementary 5th Grade Female,Addison,2,Beginner,5,13,1044.38,1299.47,,1173.45,2346.91,54299.99,9,991
100466799,703,Elementary 4th Grade Male,Addison,2,Beginner,4,25,1328.85,1158.93,,1246.36,2492.72,54599.17,17,890
100466805,801,Elementary 2nd-3rd Grade Male,Addison,1,Beginner,2,36,1272.79,,,1280.69,1280.69,57620.95,35,651
100466876,703,Elementary 4th Grade Male,Addison,2,Beginner,4,2,912.26,943.92,,929.23,1858.47,54599.17,3,1105
100468297,801,Elementary 2nd-3rd Grade Male,Addison,1,Beginner,3,14,1016.91,,,1021.84,1021.84,57620.95,13,799
100468391,701,Elementary 5th Grade Male,Addison,2,Beginner,5,12,1022.41,1074.65,,1051.51,2103.03,53999.9,10,970
100468400,802,Elementary 2nd-3rd Grade Female,Addison,1,Beginner,3,4,1122.32,,,1125.28,1125.28,57985.26,3,961
100468821,801,Elementary 2nd-3rd Grade Male,Addison,1,Beginner,2,13,1002.43,,,1007.1,1007.1,57620.95,21,751
100468882,502,Novice 7th Grade Male,Addison,3,Beginner,7,3,844.48,848.83,839.29,844.78,2534.34,50699.88,3,1358
100469136,704,Elementary 4th Grade Female,Addison,2,Beginner,4,3,960.58,947.69,,955.33,1910.67,54979.28,3,1120
100470505,301,Novice 10-12th Grade Male,Addison,3,Beginner,10,9,819.74,846.16,876.74,848.48,2545.44,43200.12,9,1390
100472150,402,Novice 6-8th Grade Female,Addison,3,Beginner,7,12,874.55,960.34,981.91,939.91,2819.74,47100.04,10,1186
100472217,702,Elementary 5th Grade Female,Addison,2,Beginner,5,6,1029.4,1067.46,,1049.55,2099.1,54299.99,4,1070
100472218,802,Elementary 2nd-3rd Grade Female,Addison,1,Beginner,2,15,1327.73,,,1331.51,1331.51,57985.26,12,776
100472951,201,Junior Varsity 9-10th Grade Male,Addison,2,Advanced,9,12,1550.82,1572.12,,1563.03,3126.07,37800,41,873
100475834,703,Elementary 4th Grade Male,Addison,2,Beginner,4,22,1085.62,1199.06,,1144.73,2289.47,54599.17,19,868
100475994,801,Elementary 2nd-3rd Grade Male,Addison,1,Beginner,3,22,1139.63,,,1143.74,1143.74,57620.95,18,767
100476352,802,Elementary 2nd-3rd Grade Female,Addison,1,Beginner,2,20,1532.95,,,1539.55,1539.55,57985.26,15,744
100477516,301,Novice 10-12th Grade Male,Addison,3,Beginner,10,-1,911.99,,,916.33,916.33,43200.12,28,506
100477612,201,Junior Varsity 9-10th Grade Male,Addison,2,Advanced,10,17,1582.27,1635.38,,1610.89,3221.79,37800,18,1475
100477904,201,Junior Varsity 9-10th Grade Male,Addison,2,Advanced,9,16,1581.06,1612.85,,1598.93,3197.86,37800,11,1592
100479183,301,Novice 10-12th Grade Male,Addison,3,Beginner,11,16,858.63,922.03,921.71,902.12,2706.36,43200.12,13,1274
100479482,801,Elementary 2nd-3rd Grade Male,Addison,1,Beginner,2,27,1153.98,,,1160.31,1160.31,57620.95,29,698
100479958,801,Elementary 2nd-3rd Grade Male,Addison,1,Beginner,2,33,1217.64,,,1223.62,1223.62,57620.95,30,697
100481778,202,Junior Varsity 11-12th Grade Male,Addison,2,Advanced,11,-1,,,,,,38149.36,34,1184
100483042,401,Novice 9-12th Grade Female,Addison,3,Beginner,12,3,951.09,995.43,1004.01,984.2,2952.6,46800,2,1570
100483485,801,Elementary 2nd-3rd Grade Male,Addison,1,Beginner,2,35,1250.33,,,1258.07,1258.07,57620.95,36,649
100484168,503,Novice 6th Grade Male,Addison,3,Beginner,6,11,847.88,885.39,1025.97,921.45,2764.35,50999.34,11,1188
100484169,703,Elementary 4th Grade Male,Addison,2,Beginner,5,4,909.24,955.82,,933.56,1867.12,54599.17,7,1057
100485264,201,Junior Varsity 9-10th Grade Male,Addison,2,Advanced,10,23,1597.09,1715.67,,1658.38,3316.77,37800,20,1430
100485356,301,Novice 10-12th Grade Male,Addison,3,Beginner,10,24,979.45,1092.37,1082.81,1053.11,3159.33,43200.12,21,948
100486064,203,Junior Varsity Female,Addison,2,Advanced,11,10,1815.62,1976.53,,1897.65,3795.31,38400.33,8,1712
100486081,401,Novice 9-12th Grade Female,Addison,3,Beginner,9,2,950.14,980.63,1011.72,981.52,2944.58,46800,3,1556
100486330,801,Elementary 2nd-3rd Grade Male,Addison,1,Beginner,3,19,1114.51,,,1119.72,1119.72,57620.95,25,721
100486489,503,Novice 6th Grade Male,Addison,3,Beginner,6,30,1178.55,1208.49,1247.23,1213.33,3639.99,50999.34,32,572
100487513,803,Elementary PreK-1st Grade Male,Addison,1,Beginner,1,8,1191.73,,,1195.4,1195.4,58211.3,6,905
100487514,601,Advanced Elementary Male,Addison,3,Beginner,5,3,914.83,917.43,950.1,928.54,2785.64,50399.72,3,1328
100487645,202,Junior Varsity 11-12th Grade Male,Addison,2,Advanced,11,5,1570.23,1597.6,,1585.96,3171.92,38149.36,9,1679
100488330,201,Junior Varsity 9-10th Grade Male,Addison,2,Advanced,10,19,1580.82,1652.96,,1619.55,3239.11,37800,23,1412
100488393,701,Elementary 5th Grade Male,Addison,2,Beginner,5,13,989.97,1119.96,,1057.37,2114.75,53999.9,12,928
100488396,502,Novice 7th Grade Male,Addison,3,Beginner,7,6,851.35,847.23,845.92,849.26,2547.8,50699.88,7,1242
100488875,301,Novice 10-12th Grade Male,Addison,3,Beginner,10,2,761.92,776.64,802.14,780.86,2342.58,43200.12,3,1556
100488883,301,Novice 10-12th Grade Male,Addison,3,Beginner,10,4,806.85,827.19,844.56,827.42,2482.27,43200.12,7,1454
100488924,301,Novice 10-12th Grade Male,Addison,3,Beginner,10,21,922.42,1016.67,1068.72,1004.32,3012.96,43200.12,17,1202
100489237,801,Elementary 2nd-3rd Grade Male,Addison,1,Beginner,2,30,1195.93,,,1203.11,1203.11,57620.95,33,682
100489422,501,Novice 8th Grade Male,Addison,3,Beginner,8,7,826.06,876.53,899.36,868.51,2605.53,50400.29,9,1200
100489888,502,Novice 7th Grade Male,Addison,3,Beginner,7,21,880.3,943.21,1053.54,960.62,2881.86,50699.88,33,440
100490538,801,Elementary 2nd-3rd Grade Male,Addison,1,Beginner,3,28,1178.82,,,1183.63,1183.63,57620.95,26,719
100491086,101,Varsity Male,Addison,3,Advanced,9,30,1590.36,1674.56,1698.03,1656.4,4969.21,32399.61,39,916
100491550,502,Novice 7th Grade Male,Addison,3,Beginner,7,16,875.8,935.55,950.04,921.69,2765.09,50699.88,14,1104
100491854,301,Novice 10-12th Grade Male,Addison,3,Beginner,11,10,835.63,852.32,855.16,848.74,2546.24,43200.12,10,1385
100492672,801,Elementary 2nd-3rd Grade Male,Addison,1,Beginner,3,44,1622.13,,,1629,1629,57620.95,39,633
100493524,102,Varsity Female,Addison,3,Advanced,9,3,1620.5,1671.21,1625.14,1639.83,4919.49,32705.6,3,2301
100493531,803,Elementary PreK-1st Grade Male,Addison,1,Beginner,1,11,1467.87,,,1479.82,1479.82,58211.3,18,631
100493625,301,Novice 10-12th Grade Male,Addison,3,Beginner,10,6,821.02,834.98,839.94,832.95,2498.87,43200.12,4,1535
100494984,501,Novice 8th Grade Male,Addison,3,Beginner,8,5,846.92,850.49,873.42,858.06,2574.2,50400.29,6,1236
100495046,703,Elementary 4th Grade Male,Addison,2,Beginner,4,9,978.33,1054.33,,1017.93,2035.87,54599.17,25,589
100495078,501,Novice 8th Grade Male,Addison,3,Beginner,8,28,903.8,991.75,1042.64,981.33,2944,50400.29,16,1014
100495107,502,Novice 7th Grade Male,Addison,3,Beginner,7,18,912.41,964.54,964.78,948.59,2845.77,50699.88,17,1078
100495467,301,Novice 10-12th Grade Male,Addison,3,Beginner,11,27,1047.11,1132.55,1266.12,1150.58,3451.74,43200.12,31,458
100495468,202,Junior Varsity 11-12th Grade Male,Addison,2,Advanced,11,35,1809.32,1831.89,,1824.41,3648.82,38149.36,48,503
100495469,301,Novice 10-12th Grade Male,Addison,3,Beginner,10,-1,1042.85,1596.55,,1322.31,2644.63,43200.12,39,221
100495470,301,Novice 10-12th Grade Male,Addison,3,Beginner,11,26,1049.41,1144.38,1175.79,1125.04,3375.12,43200.12,31,458
100495556,801,Elementary 2nd-3rd Grade Male,Addison,1,Beginner,2,15,1016.44,,,1023.27,1023.27,57620.95,17,768
100495862,501,Novice 8th Grade Male,Addison,3,Beginner,8,30,979.83,1151.23,1044.63,1060.66,3181.99,50400.29,37,384
100496023,803,Elementary PreK-1st Grade Male,Addison,1,Beginner,0,5,1151.15,,,1158.89,1158.89,58211.3,4,923
100496387,801,Elementary 2nd-3rd Grade Male,Addison,1,Beginner,2,32,1201.35,,,1209.02,1209.02,57620.95,42,519
100496398,203,Junior Varsity Female,Addison,2,Advanced,9,3,1707.4,1811.94,,1760.74,3521.48,38400.33,1,1940
100496428,803,Elementary PreK-1st Grade Male,Addison,1,Beginner,0,13,1587.27,,,1594.2,1594.2,58211.3,19,607
100498255,301,Novice 10-12th Grade Male,Addison,3,Beginner,10,25,948.63,1144.95,1076.69,1058.84,3176.53,43200.12,25,706
100506211,801,Elementary 2nd-3rd Grade Male,Addison,1,Beginner,2,41,1395.3,,,1402.38,1402.38,57620.95,37,645
100506233,802,Elementary 2nd-3rd Grade Female,Addison,1,Beginner,3,12,1188.18,,,1192.9,1192.9,57985.26,16,623
100506265,804,Elementary PreK-1st Grade Female,Addison,1,Beginner,0,10,2249.3,,,2254.99,2254.99,58500.01,6,828
100506279,804,Elementary PreK-1st Grade Female,Addison,1,Beginner,0,11,2365.2,,,2370.89,2370.89,58500.01,14,485
100506305,804,Elementary PreK-1st Grade Female,Addison,1,Beginner,0,7,1581.81,,,1585.74,1585.74,58500.01,2,965
100506467,804,Elementary PreK-1st Grade Female,Addison,1,Beginner,1,1,1367.84,,,1371.47,1371.47,58500.01,1,985
100506471,302,Novice 9th Grade Male,Addison,3,Beginner,9,12,952.97,1110.35,1122.87,1063.09,3189.29,43500.36,13,810
100506490,803,Elementary PreK-1st Grade Male,Addison,1,Beginner,1,9,1275.45,,,1278.35,1278.35,58211.3,8,858
100506580,503,Novice 6th Grade Male,Addison,3,Beginner,6,29,1073.88,1170.97,1276.24,1176.01,3528.03,50999.34,21,966
100506665,703,Elementary 4th Grade Male,Addison,2,Beginner,4,27,1226.5,1514,,1373.72,2747.45,54599.17,30,324
100506775,804,Elementary PreK-1st Grade Female,Addison,1,Beginner,0,12,2484.01,,,2491.27,2491.27,58500.01,10,683
100507043,802,Elementary 2nd-3rd Grade Female,Addison,1,Beginner,2,10,1178.97,,,1184.06,1184.06,57985.26,10,834
100507364,802,Elementary 2nd-3rd Grade Female,Addison,1,Beginner,3,26,1845.77,,,1854.1,1854.1,57985.26,19,576
100507385,703,Elementary 4th Grade Male,Addison,2,Beginner,4,15,1074.34,1104.72,,1092.25,2184.51,54599.17,14,925
100507650,201,Junior Varsity 9-10th Grade Male,Addison,2,Advanced,9,27,1664.47,1780.21,,1725.61,3451.23,37800,30,1328
100507662,501,Novice 8th Grade Male,Addison,3,Beginner,8,20,900.78,931.02,944.6,927.45,2782.37,50400.29,28,640
100507734,802,Elementary 2nd-3rd Grade Female,Addison,1,Beginner,3,11,1183.61,,,1190.35,1190.35,57985.26,21,492
100507805,802,Elementary 2nd-3rd Grade Female,Addison,1,Beginner,3,13,1246.47,,,1253.25,1253.25,57985.26,13,774
100507889,302,Novice 9th Grade Male,Addison,3,Beginner,9,11,934.06,1101.45,1079.74,1039.36,3118.09,43500.36,12,844
100509329,803,Elementary PreK-1st Grade Male,Addison,1,Beginner,0,20,2387.25,,,2394,2394,58211.3,16,740
100509821,502,Novice 7th Grade Male,Addison,3,Beginner,7,11,861.48,921.3,910.75,899.19,2697.57,50699.88,10,1138
100509907,402,Novice 6-8th Grade Female,Addison,3,Beginner,6,20,1062.19,1016.08,991.71,1025.34,3076.04,47100.04,24,820
100510624,202,Junior Varsity 11-12th Grade Male,Addison,2,Advanced,10,19,1684.5,1665.01,,1678.56,3357.13,38149.36,32,1189
100510810,804,Elementary PreK-1st Grade Female,Addison,1,Beginner,1,8,1658.75,,,1661.77,1661.77,58500.01,4,906
100510932,804,Elementary PreK-1st Grade Female,Addison,1,Beginner,1,9,1730.34,,,1735.53,1735.53,58500.01,5,883
100511248,804,Elementary PreK-1st Grade Female,Addison,1,Beginner,1,15,2625.81,,,2633.14,2633.14,58500.01,17,310
100511308,103,Advanced Middle School Male,Addison,2,Advanced,6,19,1808.58,1954.81,,1884.18,3768.36,32905.1,24,747
100511367,803,Elementary PreK-1st Grade Male,Addison,1,Beginner,0,7,1189.99,,,1194.4,1194.4,58211.3,7,890
100511439,802,Elementary 2nd-3rd Grade Female,Addison,1,Beginner,2,6,1139.17,,,1143.21,1143.21,57985.26,9,840
100511612,703,Elementary 4th Grade Male,Addison,2,Beginner,4,28,1483.54,1361.3,,1425.12,2850.25,54599.17,29,478
100511636,202,Junior Varsity 11-12th Grade Male,Addison,2,Advanced,11,44,1913.23,2035.57,,1978.15,3956.3,38149.36,39,952
